V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,
-0.36143,1.1335,-2.9714,-0.28307,0.37145,-0.57468,4.0315,-0.9344,-0.76825,-2.2481,-0.48241,-0.69055,0.18127,-2.3726,-0.006868,0.1464,1.7593,1.083,-0.39105,-0.025862,0.11081,0.56386,-0.40844,-0.88008,1.4084,-0.1374,-0.0012498,-0.18275,480.72,1
0.43255,1.8614,-4.3104,2.4481,4.5741,-2.9799,-2.7924,-2.7199,-0.2767,-2.3147,2.223,-0.40755,-1.6523,-5.8714,-0.42765,1.6799,5.5409,3.2076,-0.55948,0.31885,-1.3845,-0.3489,-3.9799,-0.82816,-2.4194,-0.76707,0.38704,0.3194,1,1
-1.2127,-2.4848,-6.3972,3.6706,-0.86338,-1.8559,1.0177,-0.5447,-1.7034,-3.7397,1.7381,-2.8444,0.76586,-4.7997,-0.011335,-2.6932,-3.167,-1.0678,-0.55913,2.9084,1.3969,0.092073,-1.4929,-0.20423,0.53251,-0.29387,0.21266,0.43109,1335,1
1.1766,3.1419,-6.1404,5.5218,1.7685,-1.7272,-0.93243,0.2928,-3.1568,-3.8982,4.7767,-4.1525,-0.47299,-10.259,-0.53346,0.45814,0.1676,1.4043,-1.874,0.32957,0.12937,-0.80302,-0.074098,-0.031084,0.37537,0.065897,0.48826,0.32587,0,1
0.52382,1.5317,-4.1764,3.5846,-1.024,-0.50247,-1.892,0.87842,-1.5419,-2.6494,3.2116,-2.5875,0.25707,-4.6838,0.91264,-2.6958,-3.0352,0.096815,2.0657,0.6218,0.85186,1.1769,0.45355,0.48521,-0.50069,-0.10828,0.26948,-0.063245,130.21,1
-0.079653,3.222,-3.7242,6.0373,0.58339,-0.69135,-1.7999,-2.6278,-4.0013,-2.2715,1.5139,-3.6829,0.18583,-4.6928,0.2475,-2.6819,-2.2861,-1.0488,0.99483,1.1985,-0.66469,1.1386,-0.35075,-0.28747,0.80889,0.82396,0.6685,0.59561,1,1
-0.96777,2.098,-5.2229,6.5146,-4.1877,2.1142,0.9487,-2.4484,-3.2037,-3.074,1.0515,-3.4749,0.57337,-5.2543,-0.32639,-1.8486,-2.4215,-0.83334,0.95214,1.1472,-0.84327,0.79674,1.3143,-0.35289,-1.7707,0.098133,0.95677,0.16278,925.31,1
1.2049,3.2381,-6.0103,5.7208,1.5484,-2.3211,-0.78188,0.076619,-2.9762,-4.0703,3.3942,-4.5477,-0.063634,-10.516,0.053267,0.20408,0.46293,0.84117,-2.2214,0.33816,0.098341,-0.84587,-0.031228,0.42115,0.38836,0.056035,0.49183,0.34085,0,1
0.23251,0.93894,-4.6478,3.0798,-1.9027,-1.0414,-1.0204,0.54707,-1.106,-3.5201,2.0741,-3.0108,0.69498,-5.3878,1.7787,-2.9358,-2.2856,-0.23706,1.9797,1.1416,0.91137,1.0429,0.99939,0.90126,-0.45209,0.19296,0.18086,-0.029315,345,1
1.8621,-0.12405,-1.9898,0.38261,0.47303,-0.67452,0.29862,-0.28242,0.80205,-0.98943,-0.49111,0.90382,1.3665,-1.8862,-0.19486,0.086837,0.97855,0.055604,0.18913,0.15073,-0.20416,-0.51144,0.077874,0.38834,0.0078957,-0.12098,-0.019579,0.0061547,108.51,1
-3.159,1.7655,-3.3902,0.98741,-1.5099,-1.281,-2.7196,0.71832,-1.6602,-3.8411,3.2828,-3.9069,0.95137,-4.8982,-0.552,-4.7874,-9.3343,-2.5802,1.5016,-0.02259,1.1205,1.6051,-0.61864,-0.25128,-0.24053,-0.0043268,-0.23548,0.018129,84.28,1
0.63058,1.1836,-5.0663,2.1799,-0.70338,-0.10361,-3.4903,1.0947,-0.71742,-5.1799,2.867,-5.26,-1.2772,-6.9893,0.69001,-5.4962,-5.9953,-3.9905,-0.1672,0.35737,0.62162,0.043807,0.10271,-0.6015,0.12737,-0.16301,0.85379,0.3565,39.45,1
-1.2984,1.9481,-4.5099,1.3058,-0.019486,-0.50924,-2.6434,1.2835,-2.5154,-4.5013,2.0931,-5.4189,-1.247,-3.8283,0.39905,-6.3665,-7.551,-4.9028,0.15289,0.25042,1.178,1.361,-0.27201,-0.32595,0.2907,0.84129,0.64309,0.20116,0.01,1
-2.3563,1.7464,-6.3746,1.7722,-3.4393,1.4578,-0.36258,1.4438,-1.9274,-6.5647,2.4508,-5.6941,-1.1555,-7.1322,-0.059628,-4.5966,-5.5221,-3.5291,-0.66337,0.19481,0.85794,0.6212,0.96482,-0.61944,-1.7326,0.10836,1.1308,0.4157,727.91,1
-4.6665,-3.9523,0.20609,5.1535,5.2295,0.93904,-0.63503,-0.70451,-0.23479,4.0314,0.98365,-0.57891,-0.19981,-0.72971,1.2667,-0.84277,-0.10295,-0.5976,1.0602,-2.2861,-0.66426,1.8214,0.11356,-0.75967,-0.5023,0.63064,-0.51388,0.72953,22.47,1
-3.9759,-1.2449,-3.7074,4.5448,4.0507,-3.4077,-5.0631,1.007,-3.1902,-4.2507,4.1822,-4.5637,1.1825,-6.965,1.1153,-4.9973,-6.4195,-1.1836,3.5697,2.1094,1.0597,-0.037395,0.34871,-0.16293,0.41053,-0.12361,0.87742,0.66757,8.3,1
0.46799,1.1001,-5.6071,2.2047,-0.57854,-0.1742,-3.4542,1.1028,-1.065,-5.416,4.4979,-5.0196,-1.0197,-7.915,0.66965,-4.472,-5.857,-2.2432,-0.17381,0.58957,0.98348,0.89988,-0.2851,-1.9297,0.31987,0.17064,0.8518,0.3721,120.54,1
-0.39558,-0.75179,-1.9847,-0.20346,1.904,-1.4303,-0.076548,-0.99226,0.75631,0.21763,0.25393,-0.075707,-2.2155,1.0653,-0.7755,-0.91103,-0.22377,0.76837,0.47752,-1.0277,1.3775,2.1518,0.18922,0.77294,-0.87244,-0.20061,0.35686,0.032113,0.69,1
-2.9219,-0.22806,-5.8773,2.2019,-1.9354,0.63114,-1.2451,1.5113,-1.9,-6.4282,4.2292,-5.2923,-0.88809,-7.6723,0.54757,-4.3071,-5.7012,-1.7728,-0.19313,2.2307,1.4416,0.89553,1.3855,-2.028,0.50913,0.17264,0.72678,0.23451,723.21,1
0.95103,3.2529,-5.0391,4.6324,3.0145,-1.3496,0.98094,-1.8195,-2.099,-1.3476,2.6806,-1.4629,-0.7054,-7.4453,-0.56133,3.1397,5.6654,3.7903,-1.9098,-0.38144,1.4045,-0.76055,0.35829,-1.1859,-1.2862,0.0003653,0.16966,0.10828,0.77,1
-4.8617,-2.7227,-4.6562,2.502,-2.0083,0.61542,-3.4857,1.8789,-1.1163,-5.113,2.9456,-4.1021,-0.4772,-4.3504,0.00071634,-5.0374,-8.078,-3.458,0.5967,0.28556,1.1389,1.0337,-0.8062,-1.511,-0.19173,0.080999,1.2152,-0.92314,592.9,1
-6.3523,-2.3703,-4.8754,2.335,-0.80955,-0.41365,-4.0823,2.2391,-1.9864,-5.1653,2.9429,-4.1257,-0.43309,-3.5181,0.42078,-5.1045,-7.9254,-3.4157,0.71833,0.1869,1.3252,1.2267,-1.4852,-1.4707,-0.24005,0.11297,0.91059,-0.65094,195.66,1
0.11497,0.76676,-0.49413,0.11677,0.86817,-0.47798,0.4385,0.063073,-0.18621,-0.15933,1.2003,0.28174,-0.62384,-0.65825,-0.15589,0.056227,0.65366,0.33466,1.0289,0.062199,-0.28441,-0.70687,0.1314,0.60074,-0.60426,0.26294,0.099145,0.01081,4.49,1
0.1203,1.9741,-0.43409,5.3908,1.2897,0.28059,0.22196,0.067827,-1.3871,-0.045125,0.19584,-0.62909,0.68122,-4.7155,-0.28788,0.49743,3.8716,1.4924,0.50604,0.20569,-0.03869,0.20455,-0.16731,0.79155,-0.22368,0.47322,-0.1602,0.065039,0.76,1
-1.1692,1.8634,-2.5151,5.4637,-0.29797,1.3649,0.75922,-0.11886,-2.2939,-0.42378,2.3759,-3.2448,-0.55662,-5.1525,0.050906,-1.022,-1.6465,0.12646,1.819,-0.29937,-0.39309,-0.70869,0.47131,-0.078616,-0.54465,0.014777,-0.24093,-0.78106,324.59,1
-3.3678,0.099249,-6.1485,3.402,0.45831,-1.5716,-1.3587,0.67241,-3.188,-4.9374,3.7239,-4.6032,1.0192,-6.6191,-0.59022,-4.4725,-7.165,-1.5811,1.9304,0.2647,0.86131,1.2493,1.8506,-0.11747,1.2198,0.00025062,1.036,0.0043668,320.01,1
-1.1722,1.6617,-3.0496,2.5551,3.669,-3.163,-5.9856,-2.1799,-1.1203,-3.0756,0.99745,-3.1919,-1.5149,-4.2673,-0.15955,-2.9165,-2.8199,-1.4172,0.32519,0.54811,-0.8121,-0.29536,-5.9888,0.71438,-1.6,-0.63478,0.82271,0.49438,2,1
-3.6139,-0.92214,-4.7499,3.373,-0.54521,-1.1713,-4.1723,1.517,-1.7758,-3.7541,2.7316,-3.4894,1.5474,-4.5713,-0.51796,-4.2391,-9.2506,-2.4348,1.9874,-0.32054,0.78679,0.89306,1.0349,0.097671,-1.3456,-0.78833,1.0554,0.099971,144.8,1
0.45785,1.3738,-0.48893,2.8054,1.7774,0.10049,1.295,-0.13586,-1.6958,0.955,-1.7022,-0.24006,0.45648,0.13957,-1.891,0.37238,-0.7982,-0.69706,-1.4972,-0.2647,0.10559,0.37101,0.051105,0.40152,-0.72477,-0.20288,0.092124,0.094956,0,1
1.1183,2.0744,-3.8375,5.4481,0.071816,-1.0205,-1.8086,0.52174,-2.0326,-2.7328,3.2741,-3.5417,-0.94682,-7.5557,-1.767,-0.64233,-2.1144,0.18333,-1.1778,0.16351,0.28986,-0.17272,-0.02191,-0.37656,0.19282,0.11411,0.501,0.25953,1,1
-2.7295,3.3125,-4.2427,5.037,-0.37656,-1.5325,-3.4492,1.8568,-3.6233,-5.6536,3.9423,-5.8837,-1.3478,-9.2661,-2.4596,-2.2056,-5.7091,-1.1139,-1.5565,0.16429,0.72742,-0.30143,-0.50243,-0.46231,0.51068,0.046665,0.51465,0.141,1,1
-5.2564,0.36454,-5.4121,2.4,0.6973,-1.9988,-5.8355,-0.88774,-2.8283,-4.6145,2.7107,-3.1582,1.0836,-3.4152,-1.0539,-3.751,-9.2616,-2.9552,0.60657,-0.40368,-0.64826,0.51128,-1.11,0.17899,0.22024,-0.69981,0.58049,-0.17363,8.9,1
-2.0066,3.6766,-5.4638,7.2321,-1.6279,-0.99675,-4.2998,2.2689,-3.6511,-4.4009,4.2132,-5.7378,-0.87569,-8.8937,-0.56243,-3.2818,-4.369,-0.73673,1.6093,0.47441,0.71391,-0.063868,0.16795,-0.44986,0.023702,0.53691,0.48586,-0.042393,1,1
-2.4052,2.9438,-7.6167,3.5334,-5.4175,-0.11263,-1.3294,1.7094,-2.3227,-6.541,4.4046,-4.9382,-0.74098,-7.463,0.53497,-4.671,-4.4724,-0.98209,3.4901,-0.33871,0.65268,0.41413,0.023869,-0.26062,0.40532,0.029107,0.51981,-0.46954,667.55,1
-6.4233,1.6585,-5.8664,2.0521,-0.61582,-3.3723,-5.0366,2.6431,-2.2746,-7.0492,3.9168,-4.4813,-1.0275,-7.1139,-0.85278,-3.8396,-5.056,-1.3445,1.1485,-0.71352,0.64121,-0.25668,-2.3372,-0.15828,1.1988,-0.26126,0.78013,-0.7318,0,1
0.90864,2.849,-5.6473,6.0094,0.21666,-2.397,-1.8193,0.33853,-2.8199,-4.0631,2.9412,-6.1514,-1.9895,-9.151,-0.60429,-1.9523,-2.8926,-0.91206,-1.5637,0.24192,0.40726,-0.39743,-0.080006,-0.1686,0.46506,0.21051,0.6487,0.36022,1.18,1
1.894,1.9058,-3.5157,4.5089,2.0445,-1.4205,1.0575,-0.28116,-1.8326,-0.62846,2.2208,-0.74109,-0.76372,-4.9426,-1.3783,2.2442,3.7021,2.2568,-1.9501,-0.16016,-0.14471,-0.31011,-0.10153,-0.41496,0.3766,0.15078,-0.013712,0.048084,2.22,1
-0.067672,4.2512,-6.5404,7.2837,0.51354,-2.6351,-1.8659,0.78027,-3.8682,-4.8515,3.8712,-6.8876,-1.7905,-11.272,1.3014,-1.6898,-0.052933,0.77873,0.24216,0.5194,0.41544,-0.46994,0.007128,-0.38815,-0.4934,0.46647,0.56637,0.26299,0.77,1
-0.099724,2.7954,-6.4239,3.2475,-1.6323,-2.7667,-2.3122,0.96101,-1.896,-4.9193,3.0537,-5.2978,-1.466,-7.0359,1.9971,-3.8362,-2.5152,-0.86458,2.3289,0.3409,0.64771,0.12658,0.20395,0.008495,-0.1745,0.57529,0.15288,-0.098173,94.82,1
-2.0642,2.6297,-0.74841,0.69499,0.41818,1.3925,-1.6978,-6.3331,1.7242,-0.88724,-1.5943,-0.33878,-0.97806,-3.6888,-1.4871,0.52695,2.347,1.6912,-0.73611,-1.4245,6.2155,-1.2769,0.45986,-1.0517,0.20918,-0.31986,0.015434,-0.050117,8,1
-1.6119,-0.40841,-3.8298,6.2495,-3.3609,1.148,1.8584,0.47486,-3.8384,-1.4454,2.1139,-3.2597,-0.31535,-1.8081,-0.74188,-2.9869,-4.8159,-1.2717,1.7017,2.4257,1.2456,0.61638,2.2514,-0.066096,0.53871,0.54133,-0.13624,-0.0098523,996.27,1
-1.0538,4.3628,-6.0235,5.3045,1.4807,-2.1938,-1.5308,0.62686,-4.037,-6.2854,3.5361,-7.9596,-1.6734,-12.458,-0.21388,-1.4241,-3.2437,0.059956,-1.8023,0.53157,0.39795,-0.9454,-0.37614,-0.22048,0.264,0.048935,0.84722,0.53193,0,1
1.2613,2.7268,-5.435,5.3428,1.447,-1.4426,-0.8987,0.12306,-2.7485,-3.2024,1.9914,-3.9864,0.57721,-8.4858,-0.79478,-0.66613,-1.3726,-0.10431,-1.4669,0.31333,0.20909,-0.42594,-0.15444,-0.01882,0.63223,0.19292,0.46818,0.28049,1.59,1
1.2613,2.7268,-5.435,5.3428,1.447,-1.4426,-0.8987,0.12306,-2.7485,-3.2024,1.9914,-3.9864,0.57721,-8.4858,-0.79478,-0.66613,-1.3726,-0.10431,-1.4669,0.31333,0.20909,-0.42594,-0.15444,-0.01882,0.63223,0.19292,0.46818,0.28049,1.59,1
-2.2192,0.72783,-5.4582,5.9248,3.9325,-3.086,-1.6779,0.86507,-3.1773,-3.4192,3.6932,-3.9784,-1.7186,-8.6363,-0.24296,1.1749,2.1346,2.5944,-1.2576,0.96477,0.41747,-0.81734,-0.028752,0.025723,-0.82584,-0.013089,0.41329,-0.13139,0,1
0.21881,2.7159,-5.1117,6.3107,-0.84835,-0.88245,-2.9021,0.93916,-3.6277,-1.8733,1.2038,-6.1726,-0.92136,-3.942,-0.062221,-5.241,-8.1528,-3.2434,1.9355,0.38168,1.0836,1.0373,0.062325,0.53249,-0.14914,0.63958,0.35157,-0.0018165,0.76,1
-1.1251,3.6829,-6.5562,4.0167,-0.42557,-2.0312,-2.6501,1.1312,-2.9469,-4.8164,2.1558,-6.2851,-1.1256,-6.8001,0.92493,-5.2396,-5.0179,-1.3493,2.8686,0.45224,1.1856,1.3482,-0.053686,0.28412,-1.1745,-0.087832,0.71879,0.67622,0.76,1
-1.5417,3.8468,-7.6041,3.1215,-1.2549,-2.0849,-2.385,1.4711,-2.5305,-5.1757,1.9272,-6.0112,-1.1956,-6.7456,-0.058091,-4.3251,-5.5581,-1.5805,0.97191,0.11476,1.0964,1.0642,0.06537,0.25721,-0.69365,-0.3357,0.57705,0.39835,122.68,1
1.1849,3.1521,-6.1348,5.5313,1.7339,-1.8169,-0.9167,0.26557,-3.158,-3.8902,4.7366,-4.1621,-0.4567,-10.267,-0.58302,0.51347,0.11367,1.4886,-1.8056,0.33644,0.12424,-0.82386,-0.079887,0.028828,0.38971,0.060171,0.48519,0.32655,0,1
-1.371,-0.025465,-2.7749,2.6505,4.5113,-3.2893,-0.11884,-0.014279,-0.93277,-2.6374,2.8588,-0.55318,-0.75849,-6.455,-0.15402,1.3238,5.5802,3.2937,-0.13769,0.70129,-0.048061,-0.59935,0.072193,-0.60035,0.37133,-0.37095,0.01197,0.1459,1,1
-4.2806,1.4211,-3.9082,2.9429,-0.076205,-2.0025,-2.8742,-0.85601,0.96367,-3.2354,3.3418,-7.5629,-1.8474,-11.571,-1.4816,-6.1809,-9.2852,-3.9217,0.68551,-0.19896,-0.14006,-0.90772,-0.68011,-0.34917,0.056276,-1.1499,-1.8099,0.72305,1.1,1
0.75432,2.3798,-5.1373,3.8184,0.043203,-1.2855,-1.7667,0.75671,-1.7657,-3.263,3.5928,-2.7723,-0.074534,-6.2811,0.16598,-2.6792,-1.3856,0.24906,2.3535,0.36966,0.39706,0.14117,0.17198,0.39427,-0.44464,-0.26319,0.3047,-0.044362,2,1
1.8332,0.74533,-1.133,3.8936,0.85816,0.91023,-0.4982,0.3447,-0.66794,0.39816,0.61387,-0.022561,0.45202,-2.9692,-0.96497,2.4644,0.67124,1.921,-1.6169,-0.085579,0.039289,0.18165,0.072981,-0.1553,-0.14989,0.012792,0.040854,0.022903,17.39,1
-2.1509,2.1879,-3.4305,0.11948,-0.17321,0.2907,-2.809,-2.6794,-0.55668,-4.4855,1.904,-2.6442,-0.98227,-4.6912,-0.69308,-2.5533,-3.4834,-0.064852,1.4903,0.53215,-0.073205,0.5615,-0.075034,-0.43762,0.35384,-0.52134,0.14446,0.026588,50,1
-6.6828,-2.7143,-5.7745,1.4498,-0.66184,-1.1486,0.84969,0.43343,-1.3156,-2.7963,-0.44879,-2.5626,0.24348,-1.1817,0.0043729,-2.3026,-4.4462,-1.7105,0.98273,-1.9285,0.22053,1.187,0.33582,0.21568,0.80311,0.044033,-0.054988,0.082337,237.26,1
1.8529,1.0696,-1.7761,4.6174,0.77041,-0.40086,-0.04097,0.08951,-0.21771,-0.37393,-0.68845,-1.4632,-1.6242,-4.2525,-1.3402,1.7329,2.9345,1.4372,-1.9233,-0.28839,-0.15787,-0.17624,0.027437,-0.46801,0.058063,0.14826,0.042278,0.040573,1,1
-2.4235,1.6591,-3.0714,2.588,1.1358,-1.8924,-2.5884,-2.2266,-1.6702,-3.5089,1.4393,-1.9599,0.76748,-4.9781,1.0586,-0.99748,-0.81726,0.3078,0.028485,0.3539,-0.93413,0.92204,-0.18026,-0.28172,0.29929,-0.2638,0.15016,0.29211,9.29,1
-3.8182,2.5513,-4.7592,1.637,-1.1679,-1.6784,-3.1447,1.2451,-1.6925,-4.7599,3.6423,-4.1652,0.70307,-7.6243,-1.498,-4.08,-6.7172,-1.8875,1.3567,0.16445,0.83769,0.76171,-0.41769,-0.46971,-0.22593,0.58642,-0.34811,0.087777,10.7,1
-5.488,3.3296,-5.9963,3.6017,-2.0239,-1.7374,-4.3969,0.22839,-1.6759,-3.9918,3.737,-6.1502,0.28874,-8.7607,2.3447,-5.1456,-6.2935,-2.1372,2.9952,-0.55112,1.7196,0.34321,0.13358,0.83334,-0.83978,0.50201,-1.9375,1.5212,0.01,1
-6.6182,3.8359,-6.3165,1.8441,-2.4769,-1.8867,-3.8175,0.61347,-1.4821,-4.8687,3.3597,-5.9692,0.05119,-8.7245,0.77639,-3.9394,-7.1644,-2.4347,0.23523,-0.95383,1.6366,0.038727,0.27822,0.78667,0.063895,0.15471,-2.0424,1.4051,57.73,1
-4.3206,3.1999,-5.7997,6.5023,0.37848,-1.9482,-2.1679,-0.72821,-1.9772,-3.4734,4.5692,-9.3212,-1.5925,-14.267,0.46778,-4.0662,-6.627,-1.4372,-0.21541,-0.26369,0.47666,0.43428,-0.13694,-0.62007,0.64253,0.28072,-2.6491,0.53364,1,1
-3.5764,3.2994,-7.4604,7.7836,-0.39855,-1.9684,-3.1105,-0.3284,-1.5744,-2.4976,4.6042,-9.0019,-1.2763,-13.969,1.2569,-4.4916,-5.97,-1.2747,1.1478,-0.18146,0.54073,0.71953,0.37925,-0.61696,-0.44281,0.35984,-2.6518,0.42218,1,1
-4.1243,3.7486,-7.9265,7.7632,-0.76937,-2.0312,-3.4745,0.10712,-1.5514,-2.4113,4.48,-8.8325,-1.2152,-13.726,1.2327,-4.3897,-5.8109,-1.2554,1.114,-0.18198,0.5471,0.68785,0.42994,-0.6206,-0.36969,0.36735,-2.6648,0.4171,1,1
-4.6732,4.196,-8.3924,7.7432,-1.1388,-2.0949,-3.8395,0.54305,-1.5284,-2.3251,4.3558,-8.663,-1.154,-13.482,1.2085,-4.288,-5.6518,-1.2359,1.0801,-0.18028,0.55418,0.65608,0.48242,-0.6244,-0.29629,0.3748,-2.6785,0.41237,1,1
-5.223,4.6418,-8.8582,7.7235,-1.507,-2.1595,-4.2052,0.97933,-1.5056,-2.2391,4.2314,-8.4935,-1.0928,-13.238,1.1841,-4.1864,-5.4925,-1.2161,1.0461,-0.17667,0.56189,0.62421,0.53643,-0.62833,-0.22265,0.38221,-2.693,0.40794,1,1
0.051075,1.3104,0.73322,2.6203,1.4024,0.52849,1.086,-0.14642,-1.7243,1.2802,0.47086,0.43554,0.59497,-0.1421,-2.0247,0.82829,-1.2748,0.13428,-1.4894,-0.12588,0.22994,0.76693,-0.18962,0.76685,-0.1414,-0.077278,-0.2976,-0.22182,2.47,1
1.3227,-0.84391,-2.0969,0.75976,-0.19638,-1.1664,0.48253,-0.34979,1.045,-1.475,0.011037,0.48302,0.66527,-2.3328,0.82058,0.46121,1.4681,0.89171,-0.45793,0.58543,0.13381,-0.12156,-0.20857,-0.25475,-0.098324,-0.61387,0.0026542,0.072386,357.95,1
-5.1925,3.1647,-5.0477,2.2466,-4.0118,-0.63891,-2.8735,1.5763,-2.862,-2.1205,1.8636,-3.6203,-1.4807,-1.5833,-1.2305,-1.2023,-6.1676,-2.6515,0.013588,-1.8505,1.1672,-1.0066,0.77456,0.063397,-0.39066,1.8847,-1.7426,-0.082216,247.86,1
1.1463,1.4035,-4.1591,2.6601,-0.32322,-1.8361,-1.6237,0.25956,-1.132,-3.3565,3.6465,-3.0027,-0.6475,-5.945,0.17465,-1.4756,-3.0823,0.22474,-0.30093,0.28483,0.56445,0.44574,-0.14114,-0.26552,0.36226,-0.41606,0.50737,0.24374,51.37,1
-0.6137,3.6988,-5.5349,5.6205,1.6493,-2.3351,-0.90719,0.70636,-3.7476,-4.231,4.4363,-4.5038,-0.95436,-9.8614,-0.50533,0.26928,0.59132,1.796,-1.0852,0.35477,0.31926,-0.47138,-0.07589,-0.66791,-0.64285,0.0706,0.48841,0.29234,0,1
-0.54962,2.2191,-3.522,0.237,1.0875,-1.2355,-0.27931,0.51436,-1.8499,-3.4438,2.214,-1.6898,0.49844,-4.3936,-1.2708,-1.1766,-1.8597,-0.049419,0.38526,0.12652,0.36413,0.21043,-0.36602,0.015803,0.34921,0.6473,0.17193,0.11719,0.76,1
-1.6002,-3.4881,-6.4593,3.2468,-1.6146,-1.2604,0.28822,-0.048964,-0.73497,-4.4415,2.9444,-3.8055,-2.1022,-6.1062,-0.64174,-1.556,-2.0841,0.39425,0.08338,3.1894,1.1912,-0.96714,-1.4634,-0.62423,-0.17646,0.40035,0.15295,0.47777,1504.9,1
-0.082983,-3.9359,-2.6167,0.16331,-1.401,-0.80942,1.5016,-0.471,1.5197,-1.1345,0.71388,0.97967,-1.339,0.98499,-0.38247,-0.93462,-0.052419,0.51116,0.732,1.8786,0.70267,-0.1823,-0.92102,0.11164,-0.071622,-1.1259,-0.17095,0.12622,1097,1
-7.3815,-7.449,-4.6963,3.7284,6.1983,-6.4063,-5.8315,1.4572,-0.6462,-4.0291,2.5289,-3.3087,-1.992,-5.7572,-0.87732,-1.5476,-1.909,0.50057,0.13672,2.9328,1.1766,-0.97869,-0.27833,-0.63587,0.12354,0.40473,0.70491,-1.23,35,1
0.66771,3.0415,-5.8451,5.9676,0.21386,-1.4629,-2.6888,0.67776,-3.4476,-4.7076,4.9058,-5.2084,0.5325,-10.544,-1.3074,-2.1336,-5.1331,-1.0622,-0.81937,0.55842,0.32976,-0.94138,-0.0060747,-0.95893,0.2393,-0.067356,0.82105,0.42618,6.74,1
-0.67952,4.6726,-6.8148,7.1435,0.92865,-1.873,-2.3067,0.9937,-4.9441,-5.5764,5.7837,-6.1177,0.61416,-12.451,0.42715,-2.2559,-2.128,0.70677,1.0938,0.87201,0.56685,-0.32169,-0.28132,-1.1203,-0.073394,0.55353,0.76054,0.38674,0.77,1
-0.51235,4.8271,-7.9739,7.3341,0.3677,-2.0551,-2.9359,1.431,-4.5447,-5.2581,5.7163,-5.8104,0.72329,-12.289,0.37877,-2.0207,-2.0397,0.65818,0.83257,0.8041,0.53562,-0.4595,-0.0093637,-1.1404,-0.0064453,0.52797,0.55888,0.12652,0.77,1
-1.0677,5.2623,-8.4386,7.3165,0.0082536,-2.1259,-3.307,1.8698,-4.5226,-5.1728,5.5911,-5.6404,0.78451,-12.044,0.35381,-1.9206,-1.8799,0.67975,0.79764,0.8214,0.54779,-0.49196,0.055914,-1.1454,0.068951,0.53505,0.53926,0.12426,0.77,1
0.71116,2.6171,-4.7224,5.843,-0.60018,-1.6463,-2.7852,0.54037,-3.044,-3.9265,2.7578,-5.4374,0.54688,-8.3966,-0.81072,-3.0143,-6.6425,-2.584,-0.82035,0.46103,0.3605,-0.86553,0.13998,-0.33624,0.12845,-0.15565,0.79946,0.39217,3.9,1
1.8682,1.3631,-1.9949,4.1735,1.2398,-0.74619,0.57273,-0.13123,-1.5518,0.22885,1.7019,0.14462,0.10409,-2.9542,-1.3741,1.8894,1.7145,1.1047,-1.5974,-0.17222,-0.301,-0.81897,0.20681,-0.26368,-0.11496,-0.24067,-0.0066294,0.017258,3.14,1
1.8782,1.3256,-2.3335,4.2332,1.3552,-0.85351,0.71603,-0.16491,-1.5023,0.25941,1.4512,-0.28052,-0.75679,-2.7576,-1.7063,1.5875,1.9293,1.1894,-1.5302,-0.22611,-0.15213,-0.36074,0.043414,-0.24238,0.1711,-0.002601,-0.026667,0.0052377,7.06,1
-1.0401,3.1067,-5.409,3.1099,-0.88724,-2.4975,-2.0733,0.63982,-3.0133,-5.9548,3.5864,-5.5171,0.68365,-8.5604,1.8561,-4.8782,-4.336,-1.3772,3.0574,1.0544,0.77396,0.21487,-0.18423,-0.28409,0.49347,0.73233,0.67507,0.33708,94.82,1
-1.9286,4.6015,-7.1241,5.7161,1.0266,-3.1891,-2.2619,1.1851,-4.4419,-6.6462,3.8279,-6.5186,0.25114,-12.457,-0.64917,-1.2831,-2.7186,-0.085466,-2.0974,0.3288,0.60229,-0.54129,-0.35464,-0.70149,-0.030973,0.03407,0.57339,0.29469,0.77,1
-1.2014,4.8645,-8.3288,7.6524,-0.16745,-2.7677,-3.1764,1.6233,-4.3672,-5.5334,4.1064,-6.3318,0.67178,-12.157,1.0203,-2.1109,-1.5585,0.19599,0.50245,0.59703,0.53232,-0.55691,0.19244,-0.69859,0.025003,0.51497,0.37811,-0.053133,0.77,1
-0.12978,0.14155,-0.8947,-0.45766,0.81061,-0.50472,1.3736,-0.20948,0.20849,-1.6136,-0.80015,0.50144,1.118,-1.8164,-0.68128,0.10595,0.71659,0.20528,-0.051322,0.39945,-0.032643,-0.24653,0.48411,0.35964,-0.43597,-0.24848,0.021527,0.10919,187.11,1
0.2024,1.1763,0.34638,2.8821,1.4071,-0.50435,1.4385,-0.3956,-1.5551,1.0815,-1.5142,-0.97376,-0.70993,0.14133,-1.4703,0.41827,-0.82819,-0.30224,-1.7624,-0.20624,0.24256,0.84123,-0.37016,-0.026012,0.49195,0.23458,-0.27979,-0.33193,7.59,1
1.1708,2.501,-4.9862,5.3742,0.9978,-1.259,-1.2377,0.35843,-2.6125,-3.0647,3.4806,-3.7352,-0.59478,-8.23,-1.4761,-0.40847,-1.4813,0.34763,-1.1644,0.22762,0.12315,-0.7132,-0.080868,-0.96431,0.33857,0.06863,0.48159,0.26823,4.97,1
